gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,seed_reach,neighbor_clusters,fast_matched_kzt,fast_share,fast_windows,pagerank,pass_through,pass_through_defined,truncated_by_depth,cluster_id,cycle_member,active_days,peak_day_share,role,role_score,role_stability,evidence,priority_turnover,priority_degree,priority_seed,priority_bridge,priority_fast,priority_cycle,priority_score,priority_evidence
100000001307612100,1,False,1,0,38483.0,0.0,1,0,1,0,0.0,0.0,0,0.0002920536009822872,0.0,True,False,22,False,1,1.0,terminal,0.55,1.0,in=1/38483 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.15532880364159363,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.240125,Оборот 38483 (+0.155); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001308856100,2,False,1,0,27000.0,0.0,1,0,1,0,0.0,0.0,0,0.0002931382604143991,0.0,True,False,22,False,1,1.0,terminal,0.55,1.0,in=1/27000 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.15011534725947276,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.234911,Оборот 27000 (+0.150); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001311175100,4,False,1,0,300000.0,0.0,1,0,1,0,0.0,0.0,0,0.0005283363577701259,0.0,True,True,24,False,1,1.0,peripheral,0.2,1.0,in=1/300000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.1855404421408853,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.270336,Оборот 300000 (+0.186); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001317336100,3,False,1,2,131196.0,1752000.0,1,3,1,0,0.0,0.0,0,0.00034178886669868286,13.354065672733924,True,False,36,False,3,0.5,peripheral,0.4,1.0,in=1/131196 KZT; out=2/1752000 KZT; tx=1/3; d=3; недостаточно признаков других ролей,0.21256542819790586,0.058014586277925204,0.05578858913022596,0.0,0.0,0.0,0.326369,Оборот 1883196 (+0.213); связей 3 (+0.058); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001325618100,4,False,1,0,9300.0,0.0,1,0,1,0,0.0,0.0,0,0.0002889813586830057,0.0,True,True,47,False,1,1.0,peripheral,0.2,1.0,in=1/9300 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.13443605061988234,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.219232,Оборот 9300 (+0.134); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001329153100,3,False,1,0,150687.0,0.0,1,0,2,0,0.0,0.0,0,0.00029246473119177855,0.0,True,False,0,False,1,1.0,terminal,0.55,1.0,in=1/150687 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.17541016658757128,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.29284,Оборот 150687 (+0.175); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001330595100,2,False,3,1,87000.0,154000.0,6,1,1,0,0.0,0.0,0,0.0006711400119333405,1.7701149425287357,True,False,34,False,6,0.2857142857142857,peripheral,0.4,1.0,in=3/87000 KZT; out=1/154000 KZT; tx=6/1; d=2; недостаточно признаков других ролей,0.18231874842070536,0.06735284889599069,0.05578858913022596,0.0,0.0,0.0,0.30546,Оборот 241000 (+0.182); связей 4 (+0.067); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001330685100,1,False,3,1,2435923.0,100500.0,7,1,3,1,0.0,0.0,0,0.00043543660010917414,0.04125746175063826,True,False,10,False,6,0.25,consolidator,0.75,0.6666666666666666,in=3/2435923 KZT; out=1/100500 KZT; tx=7/1; d=1; сбор; выход 4% наблюдаемого входа,0.2169464185686088,0.06735284889599069,0.11157717826045192,0.039397430255579034,0.0,0.0,0.435274,Оборот 2536423 (+0.217); связей 4 (+0.067); seed 3 (+0.112); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
100000001339466100,2,False,1,0,30000.0,0.0,1,0,3,0,0.0,0.0,0,0.00030223005403991974,0.0,True,False,2,False,1,1.0,terminal,0.55,1.0,in=1/30000 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.15166535208139753,0.029007293138962602,0.11157717826045192,0.0,0.0,0.0,0.29225,Оборот 30000 (+0.152); связей 1 (+0.029); seed 3 (+0.112); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001346560100,2,False,2,1,10000.0,22200.0,2,1,8,0,5000.0,0.5,1,0.0005829775429352024,2.22,True,False,2,False,3,0.3333333333333333,peripheral,0.4,1.0,in=2/10000 KZT; out=1/22200 KZT; tx=2/1; d=2; недостаточно признаков других ролей,0.1527064700597387,0.058014586277925204,0.17684564347909615,0.0,0.05,0.0,0.437567,Оборот 32200 (+0.153); связей 3 (+0.058); seed 8 (+0.177); внешних групп 0 (+0.000); 1–2д 50% (+0.050); цикл +0.00
100000001362940100,1,False,1,0,81000.0,0.0,1,0,4,0,0.0,0.0,0,0.0003001251775001474,0.0,True,False,2,False,1,1.0,terminal,0.55,1.0,in=1/81000 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.16627772006093625,0.029007293138962602,0.12953709247559939,0.0,0.0,0.0,0.324822,Оборот 81000 (+0.166); связей 1 (+0.029); seed 4 (+0.130); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001363952100,1,False,2,1,196655.0,91000.0,2,2,1,1,0.0,0.0,0,0.0003054044743463438,0.4627393150441128,True,False,8,False,3,0.5,peripheral,0.4,1.0,in=2/196655 KZT; out=1/91000 KZT; tx=2/2; d=1; недостаточно признаков других ролей,0.18492223858141732,0.058014586277925204,0.05578858913022596,0.039397430255579034,0.0,0.0,0.338123,Оборот 287655 (+0.185); связей 3 (+0.058); seed 1 (+0.056); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
100000001373265100,3,False,1,1,142482.0,5000.0,1,1,1,0,0.0,0.0,0,0.0003127981097796163,0.0350921519911287,True,False,8,False,2,0.5,peripheral,0.4,1.0,in=1/142482 KZT; out=1/5000 KZT; tx=1/1; d=3; недостаточно признаков других ролей,0.17509388072333093,0.04597547187268181,0.05578858913022596,0.0,0.0,0.0,0.276858,Оборот 147482 (+0.175); связей 2 (+0.046); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001378288100,4,False,1,0,268000.0,0.0,3,0,1,0,0.0,0.0,0,0.0005202988518498536,0.0,True,True,8,False,3,0.3333333333333333,peripheral,0.2,1.0,in=1/268000 KZT; out=0/0 KZT; tx=3/0; d=4; граница выгрузки; роль неизвестна,0.18388100560856693,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.268677,Оборот 268000 (+0.184); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001379511100,3,False,1,0,55000.0,0.0,1,0,1,0,0.0,0.0,0,0.00030561180086280274,0.0,True,False,4,False,1,1.0,terminal,0.55,1.0,in=1/55000 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.16058257267085202,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.245378,Оборот 55000 (+0.161); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001380054100,1,False,2,3,127050.0,360000.0,2,4,1,0,0.0,0.0,0,0.0007111850674503869,2.833530106257379,True,False,27,True,4,0.5,peripheral,0.4,1.0,in=2/127050 KZT; out=3/360000 KZT; tx=2/4; d=1; недостаточно признаков других ролей,0.19266960656789603,0.0749827650116444,0.05578858913022596,0.0,0.0,0.1,0.423441,Оборот 487050 (+0.193); связей 5 (+0.075); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.10
100000001380107100,3,False,1,0,6000.0,0.0,1,0,2,0,0.0,0.0,0,0.00028937703777621597,0.0,True,False,31,False,1,1.0,terminal,0.55,1.0,in=1/6000 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.12798933314284874,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.245419,Оборот 6000 (+0.128); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001380986100,2,False,1,0,70170.0,0.0,1,0,1,0,0.0,0.0,0,0.0002905961436207173,0.0,True,False,4,False,1,1.0,terminal,0.55,1.0,in=1/70170 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.16416616622132568,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.248962,Оборот 70170 (+0.164); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001382002100,2,False,1,1,55000.0,56500.0,2,3,1,0,0.0,0.0,0,0.0006580610275570293,1.0272727272727273,True,False,0,True,5,0.2,peripheral,0.4,1.0,in=1/55000 KZT; out=1/56500 KZT; tx=2/3; d=2; недостаточно признаков других ролей,0.1709792502506221,0.04597547187268181,0.05578858913022596,0.0,0.0,0.1,0.372743,Оборот 111500 (+0.171); связей 2 (+0.046); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.10
100000001384826100,3,False,1,1,364260.0,10000.0,1,1,3,0,0.0,0.0,0,0.0002957448596327614,0.027452918245209467,True,False,10,False,2,0.5,peripheral,0.4,1.0,in=1/364260 KZT; out=1/10000 KZT; tx=1/1; d=3; недостаточно признаков других ролей,0.18879425032398586,0.04597547187268181,0.11157717826045192,0.0,0.0,0.0,0.346347,Оборот 374260 (+0.189); связей 2 (+0.046); seed 3 (+0.112); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001386612100,2,False,1,0,62264.0,0.0,1,0,3,0,0.0,0.0,0,0.0004309681871908695,0.0,True,False,49,False,1,1.0,terminal,0.55,1.0,in=1/62264 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.16240756295332692,0.029007293138962602,0.11157717826045192,0.0,0.0,0.0,0.302992,Оборот 62264 (+0.162); связей 1 (+0.029); seed 3 (+0.112); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001389255100,1,False,1,0,16136.0,0.0,1,0,1,0,0.0,0.0,0,0.0002873985427122904,0.0,True,False,22,False,1,1.0,terminal,0.55,1.0,in=1/16136 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.1425422333956569,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.227338,Оборот 16136 (+0.143); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001411870100,1,False,2,0,900000.0,0.0,4,0,2,0,0.0,0.0,0,0.0004752113493725458,0.0,True,False,41,False,2,0.75,terminal,0.55,1.0,in=2/900000 KZT; out=0/0 KZT; tx=4/0; d=1; нет выхода в наблюдаемой выборке,0.20170314549839777,0.04597547187268181,0.08842282173954807,0.0,0.0,0.0,0.336101,Оборот 900000 (+0.202); связей 2 (+0.046); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001415126100,0,True,1,0,27000.0,0.0,1,0,2,0,0.0,0.0,0,0.00040717930064372544,0.0,True,False,49,False,1,1.0,peripheral,0.4,1.0,in=1/27000 KZT; out=0/0 KZT; tx=1/0; d=0; недостаточно признаков других ролей,0.15011534725947276,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.267545,Оборот 27000 (+0.150); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001418900100,2,False,1,0,40140.0,0.0,2,0,1,0,0.0,0.0,0,0.0002975674016552993,0.0,True,False,22,False,2,0.5,terminal,0.55,1.0,in=1/40140 KZT; out=0/0 KZT; tx=2/0; d=2; нет выхода в наблюдаемой выборке,0.1559489962451192,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.240745,Оборот 40140 (+0.156); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001420847100,2,False,1,0,20000.0,0.0,2,0,1,0,0.0,0.0,0,0.00030118034372114135,0.0,True,False,43,False,2,0.5,terminal,0.55,1.0,in=1/20000 KZT; out=0/0 KZT; tx=2/0; d=2; нет выхода в наблюдаемой выборке,0.14570041229327152,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.230496,Оборот 20000 (+0.146); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001427082100,3,False,1,5,5000.0,124900.0,1,6,2,1,0.0,0.0,0,0.0004366539352720272,24.98,True,False,32,False,7,0.14285714285714285,distributor,0.8,0.6666666666666666,in=1/5000 KZT; out=5/124900 KZT; tx=1/6; d=3; рассылка многим получателям,0.17322634067166323,0.08143376716923444,0.08842282173954807,0.039397430255579034,0.0,0.0,0.38248,Оборот 129900 (+0.173); связей 6 (+0.081); seed 2 (+0.088); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
100000001429930100,0,True,1,0,26000.0,0.0,1,0,2,0,0.0,0.0,0,0.0003487902736462197,0.0,True,False,12,False,1,1.0,peripheral,0.4,1.0,in=1/26000 KZT; out=0/0 KZT; tx=1/0; d=0; недостаточно признаков других ролей,0.1495601341574777,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.26699,Оборот 26000 (+0.150); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001439416100,3,False,1,2,10000.0,165000.0,1,3,1,0,0.0,0.0,0,0.000341106181799598,16.5,True,False,0,True,4,0.25,peripheral,0.4,1.0,in=1/10000 KZT; out=2/165000 KZT; tx=1/3; d=3; недостаточно признаков других ролей,0.1776107841706371,0.058014586277925204,0.05578858913022596,0.0,0.0,0.1,0.391414,Оборот 175000 (+0.178); связей 3 (+0.058); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.10
100000001445848100,3,False,1,1,546000.0,351850.0,13,14,1,0,186500.0,0.3415750915750916,8,0.0006963650369430017,0.6444139194139195,True,False,38,True,19,0.1111111111111111,peripheral,0.4,1.0,in=1/546000 KZT; out=1/351850 KZT; tx=13/14; d=3; недостаточно признаков других ролей,0.2016679582624531,0.04597547187268181,0.05578858913022596,0.0,0.03415750915750916,0.1,0.43759,Оборот 897850 (+0.202); связей 2 (+0.046); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 34% (+0.034); цикл +0.10
100000001463701100,1,False,2,0,621000.0,0.0,2,0,5,0,0.0,0.0,0,0.0005688588808238067,0.0,True,False,11,False,1,1.0,terminal,0.55,1.0,in=2/621000 KZT; out=0/0 KZT; tx=2/0; d=1; нет выхода в наблюдаемой выборке,0.19624408015402633,0.04597547187268181,0.14421141086977404,0.0,0.0,0.0,0.386431,Оборот 621000 (+0.196); связей 2 (+0.046); seed 5 (+0.144); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001471706100,4,False,1,0,377000.0,0.0,8,0,1,0,0.0,0.0,0,0.0005369136656115084,0.0,True,True,49,False,7,0.25,peripheral,0.2,1.0,in=1/377000 KZT; out=0/0 KZT; tx=8/0; d=4; граница выгрузки; роль неизвестна,0.18890156558596993,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.273697,Оборот 377000 (+0.189); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001477796100,1,False,1,0,182000.0,0.0,1,0,1,0,0.0,0.0,0,0.0003288357437735709,0.0,True,False,2,False,1,1.0,terminal,0.55,1.0,in=1/182000 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.17818779435769272,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.262984,Оборот 182000 (+0.178); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001484381100,3,False,2,0,95585.0,0.0,4,0,2,0,0.0,0.0,0,0.0003195102674493929,0.0,True,False,18,False,3,0.5,terminal,0.55,1.0,in=2/95585 KZT; out=0/0 KZT; tx=4/0; d=3; нет выхода в наблюдаемой выборке,0.16871350313804942,0.04597547187268181,0.08842282173954807,0.0,0.0,0.0,0.303112,Оборот 95585 (+0.169); связей 2 (+0.046); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001490461100,2,False,1,1,20000.0,5000.0,1,1,2,0,0.0,0.0,0,0.000319216406140698,0.25,True,False,18,False,2,0.5,peripheral,0.4,1.0,in=1/20000 KZT; out=1/5000 KZT; tx=1/1; d=2; недостаточно признаков других ролей,0.14898314336993435,0.04597547187268181,0.08842282173954807,0.0,0.0,0.0,0.283381,Оборот 25000 (+0.149); связей 2 (+0.046); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001498732100,4,False,1,0,5500.0,0.0,1,0,1,0,0.0,0.0,0,0.00028785250420255813,0.0,True,True,4,False,1,1.0,peripheral,0.2,1.0,in=1/5500 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.12670944843109427,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.211505,Оборот 5500 (+0.127); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001524952100,1,False,1,0,103807.0,0.0,1,0,1,0,0.0,0.0,0,0.00030336491599788256,0.0,True,False,0,False,1,1.0,terminal,0.55,1.0,in=1/103807 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.1699274848338843,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.254723,Оборот 103807 (+0.170); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001526235100,2,False,3,8,82000.0,432750.0,4,9,1,0,39500.0,0.4817073170731707,2,0.0008722876447176361,5.277439024390244,True,False,13,True,11,0.15384615384615385,distributor,0.8,1.0,in=3/82000 KZT; out=8/432750 KZT; tx=4/9; d=2; рассылка многим получателям,0.19348339031612063,0.10399005815060701,0.05578858913022596,0.0,0.048170731707317074,0.1,0.501433,Оборот 514750 (+0.193); связей 11 (+0.104); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 48% (+0.048); цикл +0.10
100000001527186100,1,False,1,0,678000.0,0.0,2,0,4,0,0.0,0.0,0,0.000418698901774899,0.0,True,False,2,False,1,1.0,terminal,0.55,1.0,in=1/678000 KZT; out=0/0 KZT; tx=2/0; d=1; нет выхода в наблюдаемой выборке,0.19753602635306194,0.029007293138962602,0.12953709247559939,0.0,0.0,0.0,0.35608,Оборот 678000 (+0.198); связей 1 (+0.029); seed 4 (+0.130); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001530709100,3,False,1,0,53961.0,0.0,1,0,2,0,0.0,0.0,0,0.0002870551528272423,0.0,True,False,0,False,1,1.0,terminal,0.55,1.0,in=1/53961 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.16030199695322048,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.277732,Оборот 53961 (+0.160); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001530740100,2,False,1,0,15000.0,0.0,1,0,1,0,0.0,0.0,0,0.0005266932700984946,0.0,True,False,16,False,1,1.0,terminal,0.55,1.0,in=1/15000 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.14146829138193068,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.226264,Оборот 15000 (+0.141); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001530983100,1,False,4,11,564158.0,1829538.0,4,17,5,3,46290.0,0.08205148203162943,2,0.000354074176100755,3.24295321523403,True,False,16,False,12,0.23809523809523808,distributor,0.8,0.6666666666666666,in=4/564158 KZT; out=11/1829538 KZT; tx=4/17; d=1; рассылка многим получателям,0.2160943582216181,0.11602917255585041,0.14421141086977404,0.07879486051115807,0.008205148203162944,0.0,0.563335,Оборот 2393696 (+0.216); связей 15 (+0.116); seed 5 (+0.144); внешних групп 3 (+0.079); 1–2д 8% (+0.008); цикл +0.00
100000001533161100,4,False,1,0,100000.0,0.0,1,0,1,0,0.0,0.0,0,0.0003225458769730881,0.0,True,True,50,False,1,1.0,peripheral,0.2,1.0,in=1/100000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.16937780416926437,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.254174,Оборот 100000 (+0.169); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001534244100,3,False,2,1,366000.0,45000.0,2,1,2,0,0.0,0.0,0,0.00033968084103426944,0.12295081967213115,True,False,4,False,2,0.6666666666666666,peripheral,0.4,1.0,in=2/366000 KZT; out=1/45000 KZT; tx=2/1; d=3; недостаточно признаков других ролей,0.190171910763695,0.058014586277925204,0.08842282173954807,0.0,0.0,0.0,0.336609,Оборот 411000 (+0.190); связей 3 (+0.058); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001537524100,4,False,1,0,150000.0,0.0,1,0,1,0,0.0,0.0,0,0.00029705418490912506,0.0,True,True,24,False,1,1.0,peripheral,0.2,1.0,in=1/150000 KZT; out=0/0 KZT; tx=1/0; d=4; граница выгрузки; роль неизвестна,0.17534294010700102,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.260139,Оборот 150000 (+0.175); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001538095100,3,False,2,0,280000.0,0.0,2,0,3,1,0.0,0.0,0,0.00032830917834817037,0.0,True,False,24,False,1,1.0,terminal,0.55,1.0,in=2/280000 KZT; out=0/0 KZT; tx=2/0; d=3; нет выхода в наблюдаемой выборке,0.18452542552904994,0.04597547187268181,0.11157717826045192,0.039397430255579034,0.0,0.0,0.381476,Оборот 280000 (+0.185); связей 2 (+0.046); seed 3 (+0.112); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
100000001541418100,2,False,2,0,96900.0,0.0,2,0,2,1,0.0,0.0,0,0.00030192182875407375,0.0,True,False,4,False,2,0.5,terminal,0.55,1.0,in=2/96900 KZT; out=0/0 KZT; tx=2/0; d=2; нет выхода в наблюдаемой выборке,0.1689145195557398,0.04597547187268181,0.08842282173954807,0.039397430255579034,0.0,0.0,0.34271,Оборот 96900 (+0.169); связей 2 (+0.046); seed 2 (+0.088); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
100000001549194100,3,False,1,0,46500.0,0.0,1,0,1,0,0.0,0.0,0,0.00029713560624447787,0.0,True,False,40,False,1,1.0,terminal,0.55,1.0,in=1/46500 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.15811276549348457,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.242909,Оборот 46500 (+0.158); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001550388100,1,False,1,0,50000.0,0.0,1,0,1,0,0.0,0.0,0,0.00029334669153312655,0.0,True,False,0,False,1,1.0,terminal,0.55,1.0,in=1/50000 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.1591804002131276,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.243976,Оборот 50000 (+0.159); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001550419100,3,False,1,0,23000.0,0.0,1,0,1,0,0.0,0.0,0,0.0002905160246726195,0.0,True,False,40,False,1,1.0,terminal,0.55,1.0,in=1/23000 KZT; out=0/0 KZT; tx=1/0; d=3; нет выхода в наблюдаемой выборке,0.14775648794763754,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.232552,Оборот 23000 (+0.148); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001554432100,1,False,1,0,53920.0,0.0,1,0,4,0,0.0,0.0,0,0.00029474665747776833,0.0,True,False,2,False,1,1.0,terminal,0.55,1.0,in=1/53920 KZT; out=0/0 KZT; tx=1/0; d=1; нет выхода в наблюдаемой выборке,0.16029081464942987,0.029007293138962602,0.12953709247559939,0.0,0.0,0.0,0.318835,Оборот 53920 (+0.160); связей 1 (+0.029); seed 4 (+0.130); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001557930100,2,False,1,0,34610.0,0.0,1,0,1,0,0.0,0.0,0,0.0002905527998066889,0.0,True,False,41,False,1,1.0,terminal,0.55,1.0,in=1/34610 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.1537682914256617,0.029007293138962602,0.05578858913022596,0.0,0.0,0.0,0.238564,Оборот 34610 (+0.154); связей 1 (+0.029); seed 1 (+0.056); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001567366100,1,False,1,0,824070.0,0.0,4,0,2,0,0.0,0.0,0,0.0003720568802777118,0.0,True,False,16,False,4,0.25,terminal,0.55,1.0,in=1/824070 KZT; out=0/0 KZT; tx=4/0; d=1; нет выхода в наблюдаемой выборке,0.2004064456814591,0.029007293138962602,0.08842282173954807,0.0,0.0,0.0,0.317837,Оборот 824070 (+0.200); связей 1 (+0.029); seed 2 (+0.088); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001578517100,2,False,1,0,30000.0,0.0,1,0,4,0,0.0,0.0,0,0.00028897235165066987,0.0,True,False,16,False,1,1.0,terminal,0.55,1.0,in=1/30000 KZT; out=0/0 KZT; tx=1/0; d=2; нет выхода в наблюдаемой выборке,0.15166535208139753,0.029007293138962602,0.12953709247559939,0.0,0.0,0.0,0.31021,Оборот 30000 (+0.152); связей 1 (+0.029); seed 4 (+0.130); внешних групп 0 (+0.000); 1–2д 0% (+0.000); цикл +0.00
100000001584286100,2,False,2,0,738699.0,0.0,3,0,5,1,0.0,0.0,0,0.00032662083881399316,0.0,True,False,24,False,2,0.6666666666666666,terminal,0.55,1.0,in=2/738699 KZT; out=0/0 KZT; tx=3/0; d=2; нет выхода в наблюдаемой выборке,0.19879747541748055,0.04597547187268181,0.14421141086977404,0.039397430255579034,0.0,0.0,0.428382,Оборот 738699 (+0.199); связей 2 (+0.046); seed 5 (+0.144); внешних групп 1 (+0.039); 1–2д 0% (+0.000); цикл +0.00
